record_id,activity,duration_hours,wind_mean,gust_max,rain_max,daylight_fraction,completed_as_planned,notice
DEMO-1221,Turbine installation,5,10.33128,13.49214,2.49974,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1222,Turbine installation,4,7.99111,17.84949,0.08194,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1223,Turbine installation,4,5.81796,22.95159,0.41511,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1224,Turbine installation,3,12.18445,13.18445,2.39347,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1225,Turbine installation,6,10.64338,11.64338,1.39461,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1226,Turbine installation,3,7.02608,8.02608,2.64417,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1227,Turbine installation,5,13.38727,14.96326,1.90629,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1228,Turbine installation,3,3.44922,11.19664,1.87059,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1229,Turbine installation,3,2.55587,21.91969,0.87671,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1230,Turbine installation,8,9.64206,16.29403,0.40104,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1231,Turbine installation,3,14.57992,15.57992,2.88352,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1232,Turbine installation,1,3.70885,19.36471,0.31439,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1233,Turbine installation,4,3.74506,9.65462,1.58703,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1234,Turbine installation,5,2.09248,19.75529,0.81771,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1235,Turbine installation,1,12.90845,13.90845,0.79242,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1236,Turbine installation,3,3.39596,16.15419,1.78376,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1237,Turbine installation,2,7.54768,21.82563,2.39380,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1238,Turbine installation,5,14.86309,19.18148,2.33154,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1239,Turbine installation,6,0.18211,20.36542,2.60641,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1240,Turbine installation,8,8.34729,12.14518,0.87871,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1241,Turbine installation,4,7.68434,19.83630,1.39725,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1242,Turbine installation,7,12.11171,14.91497,0.02800,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1243,Turbine installation,2,5.32922,16.13372,2.24057,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1244,Turbine installation,7,6.15512,7.15512,0.90703,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1245,Turbine installation,5,2.51907,8.62793,1.68448,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1246,Turbine installation,7,11.11223,14.91736,0.50790,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1247,Turbine installation,7,11.77063,12.77063,2.45820,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1248,Turbine installation,5,2.04995,18.34604,2.45182,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1249,Turbine installation,3,5.90186,20.12103,2.63236,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1250,Turbine installation,5,13.39357,21.56652,0.13781,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1251,Turbine installation,7,0.04061,6.83183,2.97738,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1252,Turbine installation,8,4.48139,21.91496,0.74334,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1253,Turbine installation,8,8.32563,9.32563,0.92830,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1254,Turbine installation,2,5.01141,13.53301,0.74801,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1255,Turbine installation,5,4.08068,20.12452,0.80260,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1256,Turbine installation,1,6.90056,7.90056,1.65798,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1257,Turbine installation,6,2.72285,5.32816,0.71943,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1258,Turbine installation,8,7.94438,8.94438,1.18131,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1259,Turbine installation,1,10.60044,14.20286,1.96682,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1260,Turbine installation,6,8.62942,19.60874,2.50808,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1261,Turbine installation,8,1.39664,7.29368,2.07822,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1262,Turbine installation,7,12.66613,13.66613,1.78297,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1263,Turbine installation,4,2.62467,15.23384,0.44319,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1264,Turbine installation,1,11.47218,12.47218,2.44835,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1265,Turbine installation,8,5.40848,18.14385,0.11182,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1266,Turbine installation,8,11.74142,22.09344,0.79257,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1267,Turbine installation,5,3.09409,18.78860,0.17118,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1268,Turbine installation,8,2.79993,20.78916,2.00229,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1269,Turbine installation,1,7.45539,14.35255,1.10511,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1270,Turbine installation,5,0.49404,19.98175,1.95615,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1271,Turbine installation,1,3.37946,8.29226,1.04109,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1272,Turbine installation,8,10.86018,11.86018,1.36722,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1273,Turbine installation,6,12.56075,16.80716,1.37388,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1274,Turbine installation,8,1.21178,5.93515,0.13674,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1275,Turbine installation,5,13.23117,21.06467,1.29068,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1276,Turbine installation,1,11.96276,17.44797,1.92319,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1277,Turbine installation,1,13.04526,22.13961,1.63816,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1278,Turbine installation,3,10.47643,11.47643,0.22585,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1279,Turbine installation,6,10.11230,13.75085,2.00417,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1280,Turbine installation,2,7.87640,18.35043,0.92659,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1281,Turbine installation,7,9.79181,10.79181,0.04330,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1282,Turbine installation,2,13.78664,14.78664,0.46679,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1283,Turbine installation,4,1.50783,16.87041,1.49268,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1284,Turbine installation,2,4.73647,22.61856,0.93120,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1285,Turbine installation,4,1.08682,18.40466,2.08315,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1286,Turbine installation,4,14.17208,15.17208,0.72196,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1287,Turbine installation,1,6.67898,13.55600,2.31839,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1288,Turbine installation,5,10.13017,15.59787,0.85943,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1289,Turbine installation,7,12.61680,13.61680,1.86259,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1290,Turbine installation,8,14.86500,15.86500,2.39765,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1291,Turbine installation,3,2.42674,10.11210,1.15667,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1292,Turbine installation,8,11.99269,12.99269,0.14041,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1293,Turbine installation,8,13.31134,14.31134,1.60634,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1294,Turbine installation,8,0.73313,7.98140,2.98623,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1295,Turbine installation,3,11.31136,15.62967,2.90698,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1296,Turbine installation,7,5.32088,8.05454,0.66307,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1297,Turbine installation,5,9.72895,18.02471,2.26709,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1298,Turbine installation,1,7.71072,8.71072,1.03486,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1299,Turbine installation,3,3.89613,21.13313,0.48082,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1300,Turbine installation,6,2.02832,5.47177,1.99774,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1301,Turbine installation,2,1.75421,14.39595,1.50261,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1302,Turbine installation,4,1.54984,10.76189,1.61769,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1303,Turbine installation,7,9.56685,10.56685,2.48218,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1304,Turbine installation,2,5.27116,13.48885,1.00963,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1305,Turbine installation,4,3.24950,20.15635,2.00128,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1306,Turbine installation,2,10.37828,21.47499,1.09857,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1307,Turbine installation,5,10.30274,11.30274,0.12817,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1308,Turbine installation,2,8.08752,9.08752,1.13405,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1309,Turbine installation,8,14.02437,17.96253,2.85010,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1310,Turbine installation,1,5.78121,15.47598,1.44979,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1311,Turbine installation,8,12.53794,13.53794,0.32469,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1312,Turbine installation,7,1.12709,18.68532,2.06348,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1313,Turbine installation,7,11.09747,14.34075,2.89014,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1314,Turbine installation,7,14.82671,16.76111,2.72384,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1315,Turbine installation,2,12.69897,13.69897,1.71588,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1316,Turbine installation,8,8.69497,12.90376,1.12884,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1317,Turbine installation,5,9.40149,10.40149,1.74203,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1318,Turbine installation,8,5.29934,18.61729,2.44779,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1319,Turbine installation,8,10.19228,11.19228,2.58371,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1320,Turbine installation,5,11.55593,19.00945,2.45653,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1321,Turbine installation,3,14.97343,19.36414,1.36643,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1322,Turbine installation,1,7.38694,18.43882,0.35657,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1323,Turbine installation,1,0.91956,5.34961,1.70752,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1324,Turbine installation,4,8.93787,9.93787,0.46929,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1325,Turbine installation,7,1.78536,13.43008,0.18288,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1326,Turbine installation,5,3.67148,15.71980,1.49600,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1327,Turbine installation,4,4.93170,21.54600,1.96612,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1328,Turbine installation,2,10.96545,11.96545,2.56244,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1329,Turbine installation,5,2.75712,20.75042,2.34851,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1330,Turbine installation,6,2.48629,7.94173,2.57172,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1331,Turbine installation,8,0.67446,11.68305,2.28021,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1332,Turbine installation,6,13.09860,14.09860,2.10972,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1333,Turbine installation,5,10.40258,18.36481,0.03041,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1334,Turbine installation,8,0.59920,7.71175,1.87831,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1335,Turbine installation,4,0.42438,9.62636,0.36145,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1336,Turbine installation,8,8.38011,18.95420,0.17600,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1337,Turbine installation,3,4.23802,14.62490,0.46924,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1338,Turbine installation,2,8.95090,9.95090,2.46988,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1339,Turbine installation,4,6.51906,7.51906,2.23155,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1340,Turbine installation,2,13.84969,14.84969,2.84632,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1341,Turbine installation,1,4.31714,10.48920,2.93693,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1342,Turbine installation,8,10.18718,11.18718,2.67985,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1343,Turbine installation,7,0.81081,16.04469,0.39878,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1344,Turbine installation,2,14.33791,15.33791,2.63515,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1345,Turbine installation,7,14.71136,15.71136,2.51591,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1346,Turbine installation,1,11.08612,12.08612,2.61326,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1347,Turbine installation,3,6.97819,8.36143,0.45506,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1348,Turbine installation,6,3.29990,7.48589,0.35038,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1349,Turbine installation,3,12.18775,13.18775,2.77143,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1350,Turbine installation,6,11.04531,12.04531,0.52148,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1351,Turbine installation,7,3.32931,10.54629,1.10587,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1352,Turbine installation,1,6.76823,21.23518,1.36795,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1353,Turbine installation,1,6.94198,19.96452,0.37333,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1354,Turbine installation,8,12.39616,13.39616,0.06190,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1355,Turbine installation,5,10.25767,15.36501,2.98227,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1356,Turbine installation,5,9.64751,15.21249,2.62997,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1357,Turbine installation,4,9.74741,19.91728,2.73701,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1358,Turbine installation,4,4.05705,9.25322,0.85369,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1359,Turbine installation,6,5.57567,10.33497,0.66030,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1360,Turbine installation,5,0.68493,10.43214,1.27760,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1361,Turbine installation,2,11.80412,12.80412,1.35996,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1362,Turbine installation,6,6.49497,10.66438,0.01680,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1363,Turbine installation,6,6.57358,20.80245,2.33776,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1364,Turbine installation,1,3.68034,21.41578,2.99000,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1365,Turbine installation,4,3.14141,6.97344,1.58607,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1366,Turbine installation,7,8.81733,13.24505,1.16478,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1367,Turbine installation,5,3.48830,11.86428,1.17826,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1368,Turbine installation,2,0.96313,13.80847,0.28823,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1369,Turbine installation,1,11.51261,14.98495,0.79849,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1370,Turbine installation,5,5.64704,6.64704,1.50640,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1371,Turbine installation,4,5.70353,20.16036,1.29554,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1372,Turbine installation,8,6.46977,22.52595,1.63510,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1373,Turbine installation,5,12.22567,16.76129,2.54720,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1374,Turbine installation,8,4.81255,16.88814,0.67573,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1375,Turbine installation,2,11.37054,14.50364,0.08299,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1376,Turbine installation,4,14.09317,15.09317,0.11468,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1377,Turbine installation,2,9.91302,10.91302,0.40251,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1378,Turbine installation,5,6.47522,15.51314,1.71145,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1379,Turbine installation,2,11.21685,12.21685,2.42455,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1380,Turbine installation,4,6.86846,19.84105,2.66042,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1381,Turbine installation,3,6.21641,12.57641,1.90534,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1382,Turbine installation,2,7.87925,12.46558,1.20943,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1383,Turbine installation,1,4.76584,10.88908,0.46354,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1384,Turbine installation,5,1.56375,22.44837,1.20426,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1385,Turbine installation,8,6.22278,8.14851,0.99725,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1386,Turbine installation,2,1.85785,7.72354,2.61008,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1387,Turbine installation,4,6.15662,7.97957,1.46016,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1388,Turbine installation,2,8.35401,16.85349,0.67859,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1389,Turbine installation,7,13.96067,22.85412,0.86640,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1390,Turbine installation,4,0.54333,9.23855,0.40941,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1391,Turbine installation,8,9.32188,21.30111,2.75576,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1392,Turbine installation,2,6.86603,10.01510,0.15104,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1393,Turbine installation,1,0.30392,16.66220,0.03854,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1394,Turbine installation,5,3.74322,5.72898,0.54897,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1395,Turbine installation,6,1.77728,13.92177,2.43262,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1396,Turbine installation,8,3.25191,16.78226,1.57040,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1397,Turbine installation,7,4.11855,14.65376,1.87753,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1398,Turbine installation,8,6.01960,9.28104,1.07320,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1399,Turbine installation,6,7.93559,19.91295,0.20603,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1400,Turbine installation,3,0.01485,22.46246,2.56847,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1401,Turbine installation,4,2.42804,13.26553,0.57568,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1402,Turbine installation,2,1.40350,16.44655,0.09918,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1403,Turbine installation,4,8.24510,19.22744,1.71811,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1404,Turbine installation,3,4.93612,9.34680,0.24987,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1405,Turbine installation,1,8.22597,20.56011,0.28729,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1406,Turbine installation,2,3.32735,10.04362,2.40113,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1407,Turbine installation,5,0.36344,18.96495,1.47483,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1408,Turbine installation,3,14.12050,15.12050,0.72453,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1409,Turbine installation,8,1.62462,10.19096,1.04588,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1410,Turbine installation,4,1.90288,14.60516,2.18772,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1411,Turbine installation,8,2.19820,14.44860,0.19906,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1412,Turbine installation,6,14.71915,20.30776,0.34944,1.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1413,Turbine installation,1,9.26490,22.93029,1.84879,0.50000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1414,Turbine installation,2,9.15435,10.15435,1.82092,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1415,Turbine installation,6,14.80047,15.80047,2.91739,0.50000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1416,Turbine installation,5,1.32658,11.43677,1.12365,1.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1417,Turbine installation,3,14.61751,15.61751,0.19523,0.00000,1,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1418,Turbine installation,5,3.06020,13.89038,1.61261,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
DEMO-1419,Turbine installation,8,9.34607,20.41151,1.91504,0.00000,0,Generated demonstration data. Limits are illustrative and must not be used for real lifting operations.
